timestamp,alpha0,beta0,gamma0,delta0,theta0,alpha1,beta1,gamma1,delta1,theta1,alpha2,beta2,gamma2,delta2,theta2,alpha3,beta3,gamma3,delta3,theta3,concentration
1543421768,5.61006275999951,1.57760880731004,1.14389942053263,5.32619308681963,4.77290285669866,2.05934439685377,0.832982222084729,0.544085064199204,1.02886581168531,1.89252473693767,0.882615727942125,0.878092930738505,0.583668644954773,3.15064531803936,2.55983528567905,4.4661255280725,2.19171286686185,1.36378097102913,8.45135434685379,11.3794727508876,3
1543421768,2.85876276093799,1.72552271006829,0.840705520197642,2.61283814594318,6.92259278730747,1.19096464764522,0.780323959081663,0.303141369645996,0.872285122646418,1.55219796324766,1.36110222852811,0.93570145644291,0.459939512459203,2.23819828703285,2.11353252499377,2.02301060040672,1.52542923029478,1.46097589826933,8.46425927051743,10.3299699414311,3
1543421769,2.74244012268449,1.89714779042239,1.10461319788473,7.88056629175216,2.58621210283566,1.85193968362079,1.42331918655782,0.615258616023154,1.82251503562332,1.27885577469848,1.25679337516774,0.715135458475759,0.505736321020217,1.44948217041521,1.24082934230604,3.10466590427452,1.88274016924408,1.25144629542011,11.0514136383471,11.7758789785342,3
1543421770,3.70225451660868,2.11894145445197,1.08433106636006,7.74285852298986,7.04010202570746,1.57501695439134,0.798762211791294,0.697548374810856,2.38449666639487,2.37168682435883,1.48848872108031,1.15830327549601,0.492960787955159,1.97502461408738,1.00434592280351,1.86292997631453,1.2146311746946,1.07739223795232,8.01222723177196,6.42526865764341,3
1543421770,5.76436601033752,2.29631083478655,1.13516082345734,7.9331957409785,8.50621788762001,1.16791006920743,0.910442259516777,0.461158934090876,0.468559614624369,1.07096664744287,2.6178239574103,1.2420544539582,0.715189667205428,6.45257292437273,5.60594675580129,7.86096783950689,1.84501683984699,1.55215191403361,6.24317624250502,4.73763973201538,3
1543421770,6.20403704533732,1.61421045588624,0.968023048868623,7.48906971430537,1.84060685525237,1.13894680944599,0.695043926861998,0.478197169173859,1.15739598523068,0.860140717330097,1.62706475690787,1.03010177169399,0.778352916865981,2.94006010426165,1.61106713443468,2.53526502588053,2.11409195670106,1.37628626590236,8.31615290464641,12.8132663386607,3
1543421771,4.01388407965309,2.12147656961171,1.18388582700457,4.28659931110149,7.20861723237293,1.58457508737243,0.653897879659523,0.287465773647242,1.25377239780562,1.29757573809399,1.08051294175198,1.29378114311863,0.521915739251212,1.89107129449496,1.01188651503465,5.51783627491153,1.75046875373252,1.49392333917979,7.40712602459813,6.37077454810921,3
1543421771,6.00224930010815,2.08538692393732,1.16861922578733,2.86639260476992,6.36299256614712,1.83944790848778,0.826598479091067,0.326950685765799,1.50732558823391,1.03566155263405,1.31899134473115,1.08237215778197,0.403737737248714,2.51783999819285,1.3753365577334,4.29933578093085,2.46591253193576,1.48706439304528,10.1876739469846,8.93049434008285,3
1543421772,7.1611336764544,2.21608521140209,1.06556126993656,4.53217096415542,3.9324177989941,4.80547961542759,1.3688561947612,0.460841916005334,5.46998577437272,6.01022265072523,2.50192690283004,1.03210813799708,0.449593818575696,2.99743051974102,1.20499436161775,6.71305950815173,1.95964616661749,1.31524783748737,9.52784948300709,6.52104203710441,3
1543421772,4.73508059631496,2.33069908709412,1.15721813479512,6.47004854963499,7.43667579398726,2.90152521295953,1.30823325857608,0.493943689897092,6.13646240614083,6.50890673694023,4.87830262967385,1.20515256849578,0.7129604831951,3.85650979314741,4.32904130682178,4.98727822976534,2.87587331052632,1.56539484834027,1.16992315176821,4.60868101293236,3
1543421773,4.24872238275658,2.1663433157565,1.06471733812545,7.58940445913359,12.0830171292389,3.50146538932134,0.898324396833641,0.484525215113171,1.29453799878656,2.6563586463918,1.96581987640692,0.729446145075601,0.371414969044423,3.92058734658459,2.90538138276106,8.17838110819024,2.60739884006664,1.58331674389177,8.05847467871947,7.71975860081904,3
1543421773,11.3269956407414,3.93440376024233,1.38765850502282,4.72289311984936,8.38103973342506,3.38467923424751,1.22374691367451,0.319753581403015,4.34149974381142,6.51310288260901,5.36402255823928,2.00097554369691,0.567608367002071,3.05837875429288,6.48501079345887,6.39101267065338,3.58698591581625,1.44209573912761,11.2436801923584,15.1879100981983,3
1543421774,5.37567956619143,1.76935999722948,1.60481767812354,12.0553745689797,18.1652775652332,3.82417009017201,1.20555791294928,0.314932786231833,3.35181985347147,4.20101199695451,2.40125632798753,0.893892958400371,0.32731961824985,3.14412731995157,5.62619081970274,3.48363466040743,2.75807933284918,1.67825642357277,4.1938017784071,12.8339939072101,3
1543421774,4.7367637247319,2.02686438992976,0.915436476428955,4.1075036668252,3.45641150660319,3.38227931783488,0.912404727359668,0.374968549181794,3.0610193354128,2.38901404737684,1.67204060769263,1.14347055611294,0.381812334069658,2.8790201099858,3.72604221051117,3.68384724828518,2.27179900519118,1.42297150968669,6.79760380550334,9.19831333837201,3
1543421775,5.53607299326672,2.42234410362615,1.1305559376575,8.47311027783042,10.0374810870134,2.19347296511848,1.2564970811216,0.40214105618331,4.52354069418594,3.97008504944196,2.79718676032875,1.02567012139262,0.394385660791469,4.64361124607164,4.06849371155467,4.65941916018087,2.20119066849861,1.40352562110136,8.79233307314997,11.5613512160291,3
1543421775,6.16097892688778,1.23783932287272,1.00466652336858,7.77149468808898,6.6143294855156,1.64601791802096,0.546228614294923,0.289053456809318,1.21753078581735,0.975426516019635,1.62910090098969,0.950393330404715,0.442570887472084,2.15023504670062,1.92197998794536,4.71716903124377,2.66257989134542,1.466361543109,4.17959014293473,7.28456701861423,3
1543421776,7.02125603414141,2.17130199224592,1.15125017655264,5.96018540074892,3.40186243828354,2.46300915576015,1.3573429789188,0.398574101226693,0.926913806286214,1.79153543225453,1.59619848700349,0.736635734991643,0.37319644092278,1.12807924038007,0.907723304191259,4.4803781765707,2.17519022513186,1.41949905934351,8.15606824156155,8.99143977673352,3
1543421776,3.53976710730618,1.8954684562901,1.0562892093397,9.89349568039681,9.05904804312052,1.51728621240102,0.70256537581631,0.339898485132971,1.6373059142557,0.948973930919055,3.87339295968717,1.07659282833192,0.594214502399865,3.58481108759477,3.61295379295325,4.00456703260576,1.98527264251572,1.45514466856802,9.04678033593532,9.37515597294699,3
1543421777,7.30890457007342,2.41059664553679,1.24596963649684,4.80318894748619,4.22099861210982,3.24127031149947,1.18948409737733,0.542437663326136,5.06939827160598,5.44316159646756,0.873580492833202,0.609787262003912,0.357825739980656,2.26205150489858,1.26409616669161,4.274947505267,1.54690733141284,1.32352548745674,12.3578552660484,8.84748719113177,3
1543421777,3.02590370497414,1.86499370828704,0.940877464649991,7.93747650881195,5.41087654044984,1.34768429153911,1.29220766440615,0.474293769630165,9.52556414436569,7.45064141069162,4.07575597415861,1.03932357010061,0.62879237139696,4.84113626012859,7.50226058911718,4.68805790869877,2.29243079608866,1.6186921129784,5.72346744917436,8.56264631782834,3
1543421778,6.34099966737823,2.17312742797509,1.1889731483828,6.9368450831155,5.34633018717589,1.29473094166308,0.772815988847167,0.29999013993258,2.1488830800525,1.78364764118359,1.7586885464991,0.614156788366221,0.309015140770199,1.0923973835316,1.22351351382393,6.73741315967608,2.29172480432782,1.4985720967639,10.8205334007885,9.20830710424899,3
1543421778,4.05026430707829,1.88976309337954,1.08563550987596,5.86185257029396,7.98140475623747,4.65079667477467,1.2705107995266,0.459947145352799,6.1744108961731,4.92362885014478,3.17579924464251,1.13450649244404,0.323720190585389,1.7596321752704,0.976777083937214,7.51060319495891,2.63491656480189,1.83506108973061,6.0848313758846,9.10434762770891,3
1543421779,5.81966346715618,1.71981823536839,1.29750158603341,7.16845038808151,7.46781709035681,0.98410634924316,1.11564838901857,0.325336486801757,1.87951291129007,2.46527708615305,2.96019109594443,1.36328052612099,0.499446363546626,5.19374298338679,5.97462135928011,3.55774537844586,2.04311171254279,1.37589151781036,12.8409619830111,13.7787250152441,3
1543421779,5.5268481631713,1.84155511689982,1.0299255697191,6.5263570019117,5.39033640738394,4.05580093216835,1.60883916244098,0.636977326959658,4.62619878440343,4.08325994548991,2.74929156867131,0.992728554845058,0.437118468759474,5.6283376869362,5.30594051993627,3.81535401604985,1.18222133139267,1.41049488491642,9.76077854612663,8.67175752963477,3
1543421780,3.41715948108949,1.83727127632326,1.06835540277105,7.98233861159963,4.67649175639474,0.774692557826305,0.804988437132949,0.306994144500536,1.87565848530085,1.42751570041408,1.86312504417812,0.822520370456044,0.345750104230254,1.56609395074021,1.93911861730615,4.79967106041372,2.34708790920683,1.48299719486277,8.89814368516865,8.88761781078838,3
1543421780,3.37606341371353,1.85449316237075,1.10076594799424,8.2458313011863,5.76539838249386,1.60495648662528,0.640116573080045,0.369290884488931,0.941176161123761,0.552904949242589,1.2785679131726,0.678297473525968,0.321580983632389,1.45685963606301,0.733201956553164,6.70523136570135,2.30113130081881,1.53350167792571,5.82907716302306,4.89748830038745,3
1543421781,3.59132649810385,2.17231481065934,1.05549137492541,6.64063965470154,6.01501481826975,1.94099328026645,0.757792940802073,0.297537290548707,1.65862584922087,2.03818344760222,1.13821248739884,0.647128220637216,0.355293379013867,2.1805050662099,1.22297502492773,5.13280437796669,1.04464406737517,1.36357688605029,8.08747779693945,11.3736903364937,3
1543421781,1.57442653902058,1.68146697396611,0.946325011921825,8.02586134585932,6.49274215113922,1.2997091227645,0.861256324230745,0.307743886464396,2.66494335613061,2.70992665362001,1.88406545194844,1.00823875373309,0.365308986710918,1.18637232994444,1.15668692098866,4.65960286569289,2.99153284117272,1.64568641716332,7.87886427553744,6.20060598808155,3
1543421782,2.95114568726791,1.64470499817681,0.819000059886932,7.86420984063693,4.89751125118603,1.20829883791239,0.654406930724141,0.349210043775641,1.53470661044032,1.24940970871558,2.00351546670965,0.710214309588267,0.315599875150112,2.63290996946925,1.04294107361031,4.83106351069993,1.59322348368529,1.40985473825486,8.0215759240317,4.36440291864378,3
1543421782,4.31738467868576,1.505109492846,1.04888608897903,7.75390310382878,5.87855776609347,1.51882406044022,0.735007499729822,0.297262834988057,3.14810663688656,2.67610279865766,4.24408312073814,0.859221204936647,0.469872788507827,5.0701553429232,5.00910019290334,5.21156988506544,2.07388917950662,1.55261663489491,6.3621544757277,9.13931054167864,3
1543421783,4.63289817659328,2.26376241389628,1.32198364222127,3.10449293209003,5.38248847952722,1.00159692192753,0.686145183409627,0.344008189995156,2.17100332970153,0.771135897290925,3.39492187581173,1.11349357751869,0.544554319136793,3.58661594155452,3.00082195058476,3.9777050128423,2.31341052110428,1.50131426148566,8.01448905290501,6.69720746541388,3
1543421783,4.56081021652124,1.65717636944976,1.04415986661854,10.3712500280968,6.84512142725785,0.577209893009225,0.928715593020908,0.265715110729505,2.72603458174612,1.21116240745002,2.01417171512448,1.31933165484871,0.4802830121892,4.98002622831256,4.58677610195265,7.07583422443813,1.97400161392623,1.44762202197293,9.31088894713371,10.5417732536177,3
1543421784,8.4944554084314,2.7046572907572,1.01241045087585,16.8375644638551,12.2382217429443,4.38536376798364,1.70406019811768,0.687246024298418,5.40825355399769,5.81093337122762,5.55975349801852,1.19678664625829,0.423385943159453,2.08029286198941,2.23814176071176,16.2695025345874,3.32758103614389,2.06690792724251,14.2626196024465,14.0451419961996,3
1543421837,2.45779685588716,1.67081522447122,0.971771703610385,7.50365291423024,8.01885321985166,3.33751588716093,1.46392860759305,0.552389118195106,5.62453128316285,4.80788977368677,1.08765293190792,0.965058236229579,0.301345051477611,2.81928164241596,2.65754330185556,5.08955772838225,2.12480209889555,1.32772298030125,2.87017055951206,3.53134963925861,2
1543421838,7.27875004211539,3.28148064013714,1.59792443987062,12.0718478123055,14.154645931094,1.78338536307595,0.915233267977671,0.414548058331905,1.88112247162084,2.81112027151233,1.38158747053417,0.782375411615115,0.407527752614233,1.3709368595106,0.977479943082085,3.75554812350891,2.88440666385806,1.5479156806383,15.0708467242521,11.0626387258488,2
1543421838,2.4649885657639,1.86685084487372,1.31293630761998,13.6377712884962,9.63864610437797,2.8279133918294,1.36953220829117,0.524056832795271,5.19511167506897,6.62634170482625,1.24036258789779,0.928680522700548,0.503706835796143,2.90769983082885,3.66735672759125,5.1354199477161,1.99329155427838,1.39352015226087,6.24117783035624,11.4844699535249,2
1543421839,1.87022041509887,1.82397146408568,1.21093457832282,10.5740003769942,4.71205252563893,3.12207856482227,1.13752396022708,0.516992464740375,6.41647887096492,5.01495853603206,1.25042735051558,0.852919602998583,0.371187429105572,2.679051613131,2.90155330849756,3.91902073199365,2.39288662739081,1.7070303757,5.71323427077375,6.81476168877618,2
1543421839,3.42725708319663,1.71682356343386,1.05383897950283,5.44276998938521,7.25628238000772,4.74365652655101,1.56651176937624,0.670371494810964,5.01436853620305,7.07963213457301,2.45561448199323,2.1440192316263,0.687826096977042,6.85964452660574,10.960430709631,4.14915978089328,2.26753707292249,1.42311947580167,4.04126294836166,7.07625921887757,2
1543421840,7.54594523764361,2.9443621749732,1.296942817496,4.96375298785552,4.62397925968343,1.28255651127436,1.20412123233973,0.4265841327875,4.58310040814505,2.28484539432156,2.34262741670659,1.20707465922357,0.558425405428249,4.6428513187295,4.45133033781107,5.32960746336877,1.84859581393302,1.58990288416336,9.29242901608293,9.93193273017587,2
1543421840,3.28330182250269,1.57572269337137,1.1113554276131,8.09682961877273,8.35767384033183,3.47473652006762,1.16444633037042,0.486361891983539,6.06324622866332,4.94443749399647,1.53586221779348,0.850564822336403,0.374634795642901,2.40967335277447,3.02839573967805,7.02762780979709,2.19014489839599,1.66127868223385,6.32783085541532,8.58470220686039,2
1543421841,5.70558141764682,2.02485908602113,0.997540551667877,1.99478333869258,6.75563169679426,2.53899015885987,1.22441640463868,0.341914010633507,6.38962680051479,5.20688764678291,3.51832967681444,0.950590991548737,0.383885488162882,5.8895113636467,3.90673432948504,5.32176966817032,2.31984375577646,1.36498804839893,7.21626262067707,7.61196065741884,2
1543421841,4.59760466315089,2.23201777337329,1.22215913038463,6.2166905049356,7.24460247285144,2.0139699723342,0.945619339018955,0.274341383738412,2.25429219236771,2.90757228412679,2.88187595652741,1.28423657900626,0.462137252700555,2.81510773893675,2.58969962168392,4.4982010530802,2.38197224397426,1.34788339930493,10.4564717093439,7.57432212792984,2
1543421842,3.93591219293944,1.99198644111544,1.08933200028864,4.10518528204184,6.72692965999797,0.85364763566,0.602656481348286,0.475774219214268,1.22138461058557,1.41709578736185,1.04726228053391,1.04341678248487,0.409493374145284,1.88635862829922,1.75369292668211,6.25090841812494,2.25836532912208,1.52511383029379,9.99357618110233,6.82398933476232,2
1543421842,6.27646196265215,1.53653466356293,1.15611763402245,6.95752629425761,4.43424715765019,2.47129143672756,1.01959992809257,0.371424694561232,4.95896894151267,3.21343950600769,3.60345698031218,1.13536763807734,0.405393860852643,5.8678879354047,5.53349509718433,3.36899316784843,2.68450364409219,1.50116536577593,4.64297290628349,9.0001491791728,2
1543421843,3.6980269739057,1.38404515115101,1.0963418826666,4.74810018945342,2.58790892777304,0.994549442227552,0.532881248566614,0.364493444121912,1.42844034583404,2.28694869488556,2.2507519664235,0.810284089691832,0.389312254269679,2.91549800367339,2.89342777580034,5.03745315540096,1.950672774969,1.5259908621077,8.27534793596339,8.54022494213215,2
1543421843,6.79399019553559,1.87597156891602,1.19673220800812,7.16275808918592,6.77610432447494,1.75697565502327,0.853615293617008,0.391459508654463,4.25476803602803,2.16501924077831,3.27006603200404,1.33727751669002,0.598888796386466,3.69046234525022,5.48591387631406,4.13090177369994,1.65246088423541,1.31291993666197,9.91481014842852,7.25538422298826,2
1543421844,6.48394959111438,2.38490002925176,1.24577878308517,7.19841274372564,8.00088203058238,1.46098297709255,0.988459766424014,0.402263497967749,2.66090097247156,3.32365117116968,2.15853810162466,0.859233464976663,0.394149561411451,1.73564789107807,2.84276811204555,3.25578671721385,1.92929252816714,1.1722137849493,9.36331989000186,9.81096186281627,2
1543421844,5.03143996853815,1.56259706787625,0.979137023517021,5.58861183497979,5.28795582228636,1.51753901118481,0.795591176387723,0.273927365620753,2.6228922233216,3.04597421503869,2.44747592872427,1.25561069967914,0.389238859142612,1.31430146294775,2.51015186727333,1.70959630977139,2.29145645961422,1.25096588577629,8.54664520346911,10.3332709603871,2
1543421845,4.49330551770477,2.43739095990386,1.14078967910948,6.33993108355477,8.31486832184994,2.89335822263525,1.59890068190436,0.568953863119161,7.71003326423677,4.77735755610629,3.83972174963046,1.03152835592362,0.400686415515506,6.54045353742103,3.58298811711171,6.23052428521085,2.73168835248022,1.56497489381822,3.53415945744706,5.32842527485003,2
1543421845,3.9508009781602,1.65888073509672,1.18892501097152,5.9529669286629,5.69498203740839,3.73533632187666,1.33960632174972,0.527997866049915,4.55074586076254,3.29721872321839,1.27767942210852,1.02104661900218,0.403059042440153,2.30524323394452,2.11957132630222,5.94360078261084,1.91879228448732,1.48763304280714,6.42661823435879,6.14917973269307,2
1543421846,4.34498174746932,2.23032236333897,1.17951237087861,7.75108560700531,3.93466181627777,1.89238035691358,0.933339345339478,0.490033958543072,3.70433872191536,1.47076691887434,2.38220269020874,1.03602762777405,0.373496630622681,2.29545789847328,2.47269329643507,6.06200610269265,2.27908576293533,1.40190312637442,5.03077298205663,7.24065499461185,2
1543421846,9.01625570080417,1.97105757368184,1.04401191214236,37.109970290462,31.2921103056966,3.47761487189063,1.14403595568114,0.51368118020574,11.9688538529743,8.75494174884278,1.96653219005694,0.885572612335165,0.437997708259949,4.56879427783636,4.00242565209424,13.4439371805942,3.75057351828575,1.94832098848064,31.7721978467611,23.8222574556958,2
1543421847,2.03187018240138,1.80701462155857,0.917676628680846,9.80472882504108,3.92893444557382,1.84299439938449,1.29186571026405,0.50982631336959,2.23091017209923,2.91095173139139,2.54188242158814,2.40969688327106,1.27247330310533,5.29043824656422,2.60660596621671,6.98860227745004,2.98549546261603,1.76171324734718,8.55307180119204,9.84944299622903,2
1543421847,7.39918050460326,2.46716062558712,1.27105897262342,7.40354738217033,3.93603997801796,3.47955853121916,2.18072681651384,0.68562326250205,3.85311380758564,4.95750007929794,2.2671258901484,1.05505717653097,0.56667400188655,4.51699375791947,3.01468776307344,5.95011286071776,1.67891726651815,1.50060698713658,7.61711366452488,7.59548819411747,2
1543421848,3.25245333927582,1.46412115288025,1.01058264436252,4.91099153178213,4.61150906914562,2.26610177230659,0.89107849932997,0.382396942968939,1.52730185113381,1.55186961071445,1.84253621125516,1.0102238407001,0.686779569349718,1.9286326622532,1.96087068445833,5.68770844239063,2.27000121572404,1.51665445043881,3.90849149392743,5.21206792835107,2
1543421848,2.53610938389142,2.33080033998409,1.24604211734935,5.07667709793702,3.54461449966315,2.9045109784761,1.17765592891282,0.61200360660577,5.55918160385102,3.349060902412,1.14095534994441,2.06137934990343,1.31821484551199,7.29130991834497,4.68250108747498,5.68781229278561,1.74471388668599,1.54602508949656,2.36505532085102,7.94936135989216,2
1543421849,1.16860787389297,2.20554719421891,1.0286374949552,4.65564206145726,2.00555623520172,1.59971986492418,1.14785266770321,0.406077527616677,1.16652849180967,1.16300236523793,4.96486749332597,1.43965260585675,0.893248214113333,6.01452616019575,3.06387340678183,4.75383895461722,1.8604306218308,1.31113798309112,5.05879353525771,6.28392956784368,2
